file,tempo_bpm,zcr_mean,rms_mean,centroid_mean,rolloff_mean,mfcc1_mean,mfcc2_mean,mfcc3_mean,mfcc4_mean,mfcc5_mean,mfcc6_mean,mfcc7_mean,mfcc8_mean,mfcc9_mean,mfcc10_mean,mfcc11_mean,mfcc12_mean,mfcc13_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean,chroma12_mean
SVR G 100 DeepPad 4bar-100BPM-G major-BANDLAB.wav,117.45383522727273,0.01598236526268116,0.06502863,434.7930964441372,585.1673955502717,-401.55646,180.13734,54.152443,58.91695,26.914604,19.2515,8.972419,6.558825,2.281409,1.2564156,-2.4542372,-3.076005,-5.376592,0.50530994,0.40276965,0.40570018,0.4013773,0.4874824,0.41487172,0.3783776,0.3353642,0.39619154,0.72815853,0.5627757,0.52363676
SVR G 100 Guitar 08-100BPM-G major-BANDLAB.wav,198.76802884615384,0.044565054086538464,0.060969617,1164.037936910121,2259.5369779146636,-237.1789,170.0524,-44.851223,40.616795,-10.210851,6.626269,-16.07555,0.31318086,-4.0084295,-4.0174203,-12.134246,-3.9059408,-8.512707,0.14466058,0.24619974,0.5167963,0.34501803,0.18648659,0.2061108,0.32050177,0.9061496,0.6075707,0.18865219,0.1287848,0.1321974
SVR G 100 Guitar 10-100BPM-G major-BANDLAB.wav,99.38401442307692,0.025620680588942308,0.038160168,881.438577545806,1604.534207857572,-361.893,154.75241,-15.212194,35.693478,8.449951,24.405424,-2.8899488,3.2577004,0.28353915,-3.4340477,-9.467131,-8.465053,-8.854416,0.114590645,0.23163055,0.4311977,0.40806007,0.17813729,0.13121173,0.306866,0.8366441,0.57810503,0.21879373,0.1322331,0.08014516
SVR G 100 Piano 01-100BPM-G major-BANDLAB.wav,99.38401442307692,0.06537779287439613,0.08045127,1490.0380562997673,2916.8388034986415,-260.98972,122.35248,-14.943109,32.083984,-12.750445,1.0153667,-17.583677,2.6154628,-6.107606,4.2695093,-6.6108923,0.30351013,-9.299426,0.265152,0.23867123,0.41713402,0.19567035,0.28443044,0.20062134,0.4801559,0.29280213,0.15429771,0.27417076,0.15844035,0.28183773
SVR G 100 SaxLine 02-100BPM-G major-BANDLAB.wav,66.25600961538461,0.07506385216346154,0.04822715,1998.8711120410035,3699.1558368389424,-353.38977,64.89059,-45.595486,7.630625,-3.0833235,12.886552,-19.74741,-6.473191,-5.074851,-14.000291,-17.845997,-10.948476,-13.175441,0.2502886,0.25685632,0.12644944,0.119709834,0.15741652,0.11600675,0.24044551,0.55499613,0.55047184,0.7759606,0.2927762,0.22242649
SVR G 100 TheProgression 4bar-100BPM-G major-BANDLAB.wav,117.45383522727273,0.06576700256642512,0.10937983,1221.8166224012618,2036.2660283627717,-231.63776,138.59079,-62.023624,-3.1303062,-21.378767,-15.162957,-28.999914,-21.808052,-25.164345,-9.187615,-16.53476,-9.548817,-3.5945268,0.28777766,0.084099725,0.17573003,0.11963252,0.37119633,0.12659524,0.30084646,0.17996387,0.110707745,0.38042015,0.19856136,0.6002413
SVR G BassDropStab-BANDLAB.wav,129.19921875,0.014963003305288462,0.09219705,924.3145709304022,1924.737079326923,-436.63657,97.42468,34.336483,21.249897,16.542759,17.894093,16.225792,12.753789,10.17642,9.39811,8.619646,7.420639,5.7385054,0.4905337,0.5088244,0.5092668,0.52318674,0.54343355,0.56983286,0.6444782,0.7024776,0.6530236,0.6013945,0.5002437,0.4636907
SVR G PulseSubStab-BANDLAB.wav,117.45383522727273,0.0302734375,0.1391952,500.94239818147463,822.6097693810096,-330.1307,217.13632,17.751865,10.896189,10.165074,6.2579126,3.2446172,8.152953,6.709843,0.12998936,-1.863179,-1.1530366,2.322314,0.29892665,1.0,0.23213579,0.053842608,0.121726274,0.5201808,0.27102903,0.09176017,0.115386814,0.13821371,0.12715273,0.1825683
SVR Gmin 100 DriveKeys 2bar-100BPM-G minor-BANDLAB.wav,99.38401442307692,0.028794440670289856,0.07266277,599.4273629413675,882.3412024456521,-357.40332,181.51204,2.3138437,15.464573,3.9159467,-1.3620751,-1.8850375,-6.6658964,-5.6079407,-6.237238,-5.4963026,-7.6635265,-10.091353,0.17415689,0.11911015,0.28446338,0.2199509,0.14905863,0.14636602,0.15173276,0.31617194,0.1237099,0.42429262,0.7832905,0.26387474
SVR Gmin 100 DriveKeys2 2bar-100BPM-G minor-BANDLAB.wav,99.38401442307692,0.044721373037439616,0.08049834,882.5466289824803,1455.2596382472825,-309.05,161.48456,-27.238049,17.07298,-6.5413976,-12.234813,-21.930256,-26.46589,-18.051003,-10.595625,-2.6853623,-3.1227422,0.67300576,0.17741446,0.11936204,0.4866683,0.19401407,0.059018955,0.13408507,0.10935179,0.3562608,0.1542748,0.24403684,0.41606322,0.13386838
SVR Gmin 100 HollowBass 2bar-100BPM-G minor-BANDLAB.wav,198.76802884615384,0.04512001811594203,0.12263427,1058.7062847850727,1958.3251953125,-230.20592,189.30952,-18.793005,15.580278,-9.792986,4.3912687,2.996861,9.565006,3.5122685,3.6522894,1.4387165,0.061479263,-2.4456027,0.38481048,0.47821698,0.5477366,0.4943733,0.5176936,0.5081173,0.51538205,0.3972107,0.5251314,0.5163534,0.52270395,0.4924157
SVR Gmin 100 StringFlow 4bar-100BPM-G minor-BANDLAB.wav,117.45383522727273,0.07911571557971014,0.07656754,1615.394426132815,3065.7247792119565,-223.84804,112.196655,-65.14121,33.395702,-26.160591,-12.360089,-28.222347,-26.083971,-31.452305,-14.586746,-11.635259,-4.8549795,-6.194566,0.019855535,0.09521164,0.54696465,0.31676728,0.15341297,0.5193727,0.19826944,0.23004375,0.11245306,0.21313572,0.55511856,0.18226887
SVR Gmin 100 StringLift 4bar-100BPM-G minor-BANDLAB.wav,112.34714673913044,0.060581078275966184,0.08606143,1414.618502931017,2722.415824558424,-177.80003,140.50711,-36.04456,27.464312,-12.49026,-3.6979039,-19.522614,-9.826053,-19.745659,-18.339033,-20.543398,-7.4694333,-8.021696,0.16751495,0.109099515,0.24384247,0.13626981,0.16543502,0.47222102,0.18492736,0.332127,0.17940772,0.50973666,0.6451059,0.1731835
SVR OddKeyStab-BANDLAB.wav,117.45383522727273,0.024578387920673076,0.020774337,1139.147593087557,2139.240910456731,-433.75323,128.743,6.3347526,44.08163,14.98648,22.885244,8.511085,11.903229,3.0895767,5.6350803,-2.353107,-0.2699487,-7.46075,0.46745652,0.2189224,0.19885562,0.34546313,0.64623684,0.5198114,0.25248355,0.22831842,0.24293545,0.32882687,0.6627809,0.8234489
SVR SaxStab2-BANDLAB.wav,135.99917763157896,0.10738431490384616,0.048618045,2100.361188139288,3650.7061298076924,-238.5756,87.12383,-71.08885,8.335991,-9.759126,0.40344316,-30.501574,-0.08770462,2.3018432,-14.881745,-21.031971,-3.3463695,-21.629269,0.10017167,0.15289833,0.15518092,0.4950454,0.7004807,0.15209621,0.047474284,0.19745368,0.33206126,0.1271934,0.5935112,0.48517638
SVR SaxStab3-BANDLAB.wav,184.5703125,0.1145770733173077,0.02722014,2010.0559110557917,3433.7176983173076,-311.93747,99.95466,-63.50778,11.785361,-4.5196657,0.4871814,-25.379,1.3297969,6.688907,-9.842482,-16.187778,-3.8594692,-16.895643,0.21176626,0.13456348,0.18718877,0.297996,0.7088576,0.25819564,0.06430637,0.11744617,0.31370544,0.14203013,0.4257798,0.811691
violet-horizon-dramatic-pad-with-bass_161bpm_F#_minor.wav,161.4990234375,0.03101488402845331,0.1339779,742.265672853075,1165.3798856623905,-203.05417,193.7127,15.92664,23.271807,-2.54777,16.533638,2.087834,3.1368613,-5.5021877,7.4291935,4.5852704,-0.84354913,1.4999028,0.2558827,0.6308271,0.461633,0.28381637,0.3314253,0.37159124,0.76937807,0.38161936,0.34614578,0.6639545,0.39295578,0.25937414
wet-acid-techno-synth_83bpm_E_minor.wav,172.265625,0.026623335040983607,0.43545973,1209.1145779746487,2643.2889344262294,-79.83043,151.10417,7.3157277,18.899136,9.594032,10.110372,2.4501824,3.2420144,-0.10722099,2.6698291,0.3552184,5.8712893,3.240108,0.15214619,0.13865694,0.27611113,0.3786939,0.7457379,0.5846817,0.33398697,0.27733344,0.24700852,0.21016732,0.17664534,0.2756188
